video_id,filename,caption_length_words,score
2bbbc7b38c4e6b082a342acb58cac9ac,3Sq594WkayE-Scene-004.mp4,99,0.285635
f54ca07e74de184f3fccbc308532691b,3EO0YIxkle8-Scene-005.mp4,127,0.220393
68ecad2fb26e16a5fa4c4fdc72f1636a,3_ZfZs-JPIg-Scene-407.mp4,107,0.352239
b087bc2ee8d5b374f8dc498cd4f445c9,3q3CZaZLMiY-Scene-232.mp4,95,0.202828
6c0ddc49239cee17c4dfc695ff7dd788,3OnnmWsJTLM-Scene-003.mp4,141,0.232116
8d63bb33c7242a9e28f47fdce4901f91,3N5aKGuJpFU-Scene-027.mp4,118,0.142339
721a8a029da9102737ccd36fea5d7b06,3P1vSUbet40-Scene-0542.mp4,101,0.220546
8aeaab800a1e9afdb5763290eaf2c304,3jGOgCF9gjE-Scene-063.mp4,117,0.248267
ee5e437ef96596482fbbd2c6e8c0792e,3Kxl1O310k8-Scene-052.mp4,128,0.135688
674d15705952b5c59e1b53f9ef88e1a8,3QD9oO6sRns-Scene-153.mp4,117,0.167004
c04d53f74ac20d1b03db72db4e9aabf1,3EB6XN8KrzI-Scene-186.mp4,145,0.201555
2c85225c61119b6a3db1313164efbca4,3JYDT8lap5U-Scene-001.mp4,120,0.076691
42d2844d07ce7a73087a6feee86ff149,3E6ctN22V7k-Scene-040.mp4,122,0.153603
91fa4a5ef90278aa63d133257f4eeb6e,3Wcw7UNaLks-Scene-247.mp4,139,0.255475
e4020353086ebae3f149b69e5fbaf1e6,3i5-ZukC--g-Scene-014.mp4,93,0.238118
83787b0596bff3ebfaa0b9762a34186f,3kIRn6ImIRc-Scene-072.mp4,139,0.146075
e82978f16471d04c3a3cfff38ddee57e,3L_uHTClWfk-Scene-046.mp4,93,0.083146
feed977820b47a79eb97b7adec919375,3HgCF6yVXko-Scene-016.mp4,108,0.152660
3be8c26ee4d209a2b746dc0da64f8df1,3kIRn6ImIRc-Scene-040.mp4,90,0.117639
d4bbfc0bb8fd122bdafaf3e2ecafb424,3Z229_lKLpk-Scene-046.mp4,91,0.171271
c5308965ab8a605c7fb737d4b1026cdf,3P1vSUbet40-Scene-0521.mp4,98,0.176247
6938b0556013de5a21d2e08bea109f3a,3_ZfZs-JPIg-Scene-301.mp4,108,0.260738
8c84dcf626465ccdb8fc696cd664a858,3Wcw7UNaLks-Scene-021.mp4,92,0.298824
bd968e555c18e00fafba78c381a1742d,3q3CZaZLMiY-Scene-392.mp4,131,0.120218
002aa47b14b9c9025cb12b8497d16d9b,3mdAeLvlUxw-Scene-180.mp4,120,0.206212
6a48dee824a6d11226c8e708ee993d26,3Z229_lKLpk-Scene-170.mp4,125,0.194849
6454c7fc9c07af63ae928796efaa73cf,3aGaSqbrfVA-Scene-046.mp4,102,0.152879
490dbe5fb008d3a39840d3e9ff3f488b,3cw2NVBm9WA-Scene-033.mp4,138,0.100279
959d5b8238a1e3b719be702ea8f061fb,3jaAcpqJEbg-Scene-012.mp4,104,0.172948
c8b38590e9e1b603e3310a5c9e6fc3c9,3N5aKGuJpFU-Scene-095.mp4,135,0.300812
e0e49d786df79b8750cf9fa8ef48f85a,3aGaSqbrfVA-Scene-090.mp4,142,0.168017
7079b0a916840eea56b6382faba9400b,3P1vSUbet40-Scene-0110.mp4,109,0.127256
a209064c1c0d5ecf2ddb64999e29fd51,3hLeTO8SC3U-Scene-006.mp4,117,0.334610
999c29ece523613954c9777a814347b6,3gZZFVx-9-M-Scene-356.mp4,116,0.151675
e7bc786a8f0f105cf2af33f3a6345ec5,3E6ctN22V7k-Scene-069.mp4,101,0.369742
4a0f71700abbb6f785541a14e1e10c97,3jFz5IiuGk8-Scene-044.mp4,126,0.121823
b1e59b3492a9a3ec8dab4c83f615810c,3i5-ZukC--g-Scene-022.mp4,114,0.259814
a485ef7d1efa722639361bd08537f4fa,3iUTkJy84EY-Scene-046.mp4,132,0.240078
fa1ae970b64ec519e83b61ec872af104,3fLu8Czn1pY-Scene-003.mp4,112,0.194248
3a719ee9c9be649c5f96ab3089fec190,3l84m5pRmyk-Scene-057.mp4,99,0.083444
e1b1897239b5e9902cbd92918cca1e47,3fPjWUG7DxI-Scene-081.mp4,100,0.134480
1d6fe41858044dd10832e7b50a841751,3u3_6CI_QZQ-Scene-007.mp4,117,0.181451
6304c7c352926303cd65ae31f12b36b9,3Z229_lKLpk-Scene-186.mp4,106,0.195045
b30f1c251636cc6cc1b36112b33394e5,3P1vSUbet40-Scene-0620.mp4,133,0.204031
e3afb3c8903c09ac54eeff987cc8eea0,3QD9oO6sRns-Scene-037.mp4,126,0.149768
da84dbcab618a4618f5d3b2b7d1a50c6,3P1vSUbet40-Scene-0097.mp4,121,0.191599
d5d3842cce986aa6c186cf0d6984992e,3W3PvnGP2r4-Scene-033.mp4,127,0.139080
754afa69c5829d12e58ee6ed417f7a8d,3tXiKB90OM0-Scene-004.mp4,120,0.134251
20ad3f7824a8ff1234382dc0b9701862,3PlNaEZzZg0-Scene-008.mp4,107,0.280936
5224deb38d43495c600f489a68674cb3,3P1vSUbet40-Scene-1003.mp4,119,0.257616
e6f80ef011fe985454a32f8480089b2d,3_ZfZs-JPIg-Scene-139.mp4,138,0.126637
6c627acc326e783e80d70ebcf91b7090,3gZZFVx-9-M-Scene-181.mp4,121,0.258680
450fc688889aac6fc98063b598af5c02,3Wcw7UNaLks-Scene-263.mp4,158,0.240906
338549737407ce108828523c8823e448,3l84m5pRmyk-Scene-027.mp4,101,0.201107
07e8281ff8bc70dd2eee948730f9364e,3mdAeLvlUxw-Scene-091.mp4,145,0.218707
0f0d5e9ec53b6691f073bf15a92774e1,3fPjWUG7DxI-Scene-040.mp4,123,0.188947
a521c63fb498dc470a59d1e232f42431,3Wcw7UNaLks-Scene-092.mp4,121,0.260947
d36dcdd8c306fb8aab9967a2e498836f,3phuyH7Y05U-Scene-001.mp4,132,0.131026
189ac520945013df1772b7f239e3a88c,3ITw3DpGM5k-Scene-110.mp4,136,0.139564
9e3031c0ef9ced00eb949fe2c648fd40,3cfugv0xNbU-Scene-013.mp4,134,0.325195
8ffd0de369b7bfdb2afad7cfe9c54b84,3iUTkJy84EY-Scene-251.mp4,121,0.207995
d9438ff7ca1561aeef665a097c703af5,3IiyIXUgSc4-Scene-030.mp4,146,0.138404
c75378c17872697cb7a3d59c7c316159,3EB6XN8KrzI-Scene-209.mp4,106,0.188089
43a0d8cdf5554916f0e8a5b204d934ba,3P1vSUbet40-Scene-0149.mp4,126,0.302312
f4b285b1fd87ef8469358cb88d1b7099,3q3CZaZLMiY-Scene-480.mp4,126,0.143463
ee14bb84b1521c3c97dc167487e94c67,3mdAeLvlUxw-Scene-026.mp4,116,0.104297
8550cd9e3c9dcee9bb2163552842c8bb,3Smz5pevbI4-Scene-045.mp4,112,0.174963
abc527574bf42beeb200ec5f4761a3af,3P1vSUbet40-Scene-1023.mp4,114,0.121454
8a09dac235416951d74d11df17dcf95a,3N5aKGuJpFU-Scene-078.mp4,112,0.384219
55472b57701e9ebd45e9a5c7bac27d6e,3P1vSUbet40-Scene-0929.mp4,99,0.200572
338a4b591ae29980054e0e2a6001201c,3l84m5pRmyk-Scene-023.mp4,116,0.154984
e15434d77fe1aa8e71d5514c23960dfa,3qr2hGZ_rRg-Scene-110.mp4,133,0.176484
ebca8bb8d9a06c97ef83d9d813e881dd,3q3CZaZLMiY-Scene-612.mp4,115,0.292676
018cdf5ba165a9ee1a683165a1fe9ef7,3EB6XN8KrzI-Scene-193.mp4,126,0.247571
256efb754acd13ad8c444ef40de0082e,3QD9oO6sRns-Scene-154.mp4,122,0.178930
93c3f45b5635ec713130799820a40705,3kfnwKjZWWI-Scene-002.mp4,95,0.175385
4bed0ee2fc1f163daca1c9a7fef57e3a,3N5aKGuJpFU-Scene-047.mp4,120,0.174746
3c8492e0dcb45027880a69e2fa39439d,3mdAeLvlUxw-Scene-200.mp4,109,0.231062
ee03dec90f7d78da76ec7fc9ffe94a99,3Wcw7UNaLks-Scene-044.mp4,94,0.180790
b3d7fc62e6e28e82fcd5f5c9fd0d9910,3P1vSUbet40-Scene-0781.mp4,84,0.237782
a1f469ebbb74d1e7815349bc6bfc7273,3F2rz23IKUk-Scene-048.mp4,118,0.105112
10ac3789619ff76047841e025161ae79,3a0FD1177FA-Scene-052.mp4,106,0.219720
c1062af1052f96918fb9619aadb70a12,3mdAeLvlUxw-Scene-082.mp4,134,0.163588
5711f5ebbdc55e6ac435932a20792111,3gJ0RZB6Df8-Scene-021.mp4,130,0.243278
2a6218c4edbc5cbaa5e8877f1a3e6a25,3iUTkJy84EY-Scene-296.mp4,123,0.247676
9ed51aee984e9a8d8854f173240a4fc8,3u3_6CI_QZQ-Scene-002.mp4,119,0.158041
2e800d7194a9adfc1b13997a9295c52b,3q3CZaZLMiY-Scene-250.mp4,121,0.332312
a1f4fa7a5a18b3574d9bfc611cb54a60,3P1vSUbet40-Scene-0993.mp4,108,0.223900
e4cd75b35f4db5c39c83ffb84873ee3c,3ITw3DpGM5k-Scene-016.mp4,126,0.153318
b82cb0607676e50417aa6b06155adf16,3P1vSUbet40-Scene-0468.mp4,129,0.134758
c19d293381d340f432ff3b4935883d0f,3gZZFVx-9-M-Scene-382.mp4,110,0.084792
cd68b5d4b62466801381bc1b05fe762a,3kIRn6ImIRc-Scene-075.mp4,143,0.196675
6ed1c6d0498ddee8cc2cff8f81a8d5e0,3fPjWUG7DxI-Scene-088.mp4,96,0.135465
99d2087fedc8567dae5a897132dd2a42,3W9FSgrmAFI-Scene-014.mp4,140,0.226742
d3cf764db89304c2326d0619e52249cb,3q3CZaZLMiY-Scene-478.mp4,169,0.225116
f51cbb6d6dc4bcd4d2f2e538ae5c4c6c,3qr2hGZ_rRg-Scene-112.mp4,110,0.159738
af8151efffbe71160fa79db3599ee4fe,3E6ctN22V7k-Scene-015.mp4,111,0.207685
9436eca382ca0bfc327b326b04c76d98,3L_uHTClWfk-Scene-027.mp4,106,0.203421
9b006a736a6857dc05e5674670e9a655,3u3_6CI_QZQ-Scene-006.mp4,110,0.192990
376d9b81815ebf7a99210298e43ddf58,3iUTkJy84EY-Scene-190.mp4,106,0.221587
fd9c326967f74547364b173ac61b18dc,3W9FSgrmAFI-Scene-013.mp4,103,0.159416
a519a207d0c5ebf7cf12aefd9d20080a,3EB6XN8KrzI-Scene-283.mp4,114,0.220364
9c9c60c9b7130822a0a0a2668e2b3da6,3aGaSqbrfVA-Scene-039.mp4,141,0.229626
5a9b7f49dc62616d03bf7679b916dca8,3kIRn6ImIRc-Scene-080.mp4,102,0.180516
56529f1a56ac45d03dc3355de452b09a,3gZZFVx-9-M-Scene-446.mp4,114,0.141723
dbf227a270ada4b70983b11db2776a83,3ohEGTdRLHY-Scene-009.mp4,96,0.173930
604c44f6b880570c5462cae66b8bc342,3fPjWUG7DxI-Scene-082.mp4,86,0.165646
b4c0a8861a720aa798c549c023424af1,3ZrWCBdh7q8-Scene-006.mp4,110,0.172496
a88fe5dfae346f7b3029847bce822d92,3ITw3DpGM5k-Scene-032.mp4,137,0.081740
d82cd5b7fd45940f8aa26f646b2e3889,3P1vSUbet40-Scene-0510.mp4,115,0.208048
5368ac049fb51bd03444516baf02ef89,3ITw3DpGM5k-Scene-115.mp4,117,0.171666
5f6dcd29ee99cc6c1c78ce29cff2ca7e,3utNTc4QUxQ-Scene-012.mp4,93,0.126991
98eb382f0167a3c655616e4026d85425,3gZZFVx-9-M-Scene-232.mp4,140,0.158035
1aa976012e85e14518ec26746a034aab,3iUTkJy84EY-Scene-143.mp4,105,0.327552
f31905e76933bf1c6012bd8efb884cf3,3N5aKGuJpFU-Scene-063.mp4,121,0.091748
63b5efcc7b0fc74ea9199b9eb3a45372,3ZrWCBdh7q8-Scene-050.mp4,100,0.127025
51bbc30faecff00d244837442ee6b79e,3_ZfZs-JPIg-Scene-150.mp4,117,0.113914
5ed60e08f4d0e4677d6d6bd4a5a943e4,3iDf0wcP2u0-Scene-001.mp4,127,0.205890
75706208d050b582588bb8b88917ea0e,3P1vSUbet40-Scene-0680.mp4,111,0.204577
6fa48c222db74539f29d8e2f72f8652d,3QD9oO6sRns-Scene-004.mp4,87,0.180013
baaebd661c222dab08f9885a3d7eeca8,3Wcw7UNaLks-Scene-231.mp4,99,0.181554
1c0c49a2ca513e011b37470926703e3c,3q3CZaZLMiY-Scene-570.mp4,121,0.125485
34530602a0297d282c84180c27a05eb3,3qr2hGZ_rRg-Scene-080.mp4,118,0.246375
508401180fba8279133c33162ab52567,3fokLGPK15Q-Scene-097.mp4,126,0.204500
84ee2c255b94b05621b67c4e1b946166,3ITw3DpGM5k-Scene-038.mp4,101,0.166172
ed757530c658191a54b2420f04a4d1d0,3_ZfZs-JPIg-Scene-032.mp4,88,0.343866
3511eecb94d48fbecea0da2229dc2fe6,3bWyuKTElpE-Scene-001.mp4,116,0.187361
f0e4942cf8697267966c7c7d751a2fc7,3_ZfZs-JPIg-Scene-026.mp4,96,0.189918
4a13670e40342593e9ac22dc86812cba,3_ldSlCUBFY-Scene-163.mp4,114,0.087382
154183ec87b7713d6db7d9761db5d0ee,3MlPpqgmbYA-Scene-003.mp4,109,0.270447
901721ac2aca6ed4e5d11c4929aaae54,3kIRn6ImIRc-Scene-066.mp4,85,0.164710
8d30390fb229a253a9ac2818be3048e6,3KvZmppzQ9k-Scene-002.mp4,109,0.224578
7402926d3e8c56f0d35ed14f96becc9e,3mdAeLvlUxw-Scene-102.mp4,123,0.099768
bbcc637a2fb1bf48eb9ca8c3c7ca8f19,3MlPpqgmbYA-Scene-008.mp4,93,0.308857
a23e8458f6856af7843ccd69b83c325a,3ITw3DpGM5k-Scene-056.mp4,111,0.115188
909bb37c17273d808cfd37dab27ea567,3E6ctN22V7k-Scene-072.mp4,106,0.321245
14beb4f3b57a569dc93a18fc875afef6,3ITw3DpGM5k-Scene-099.mp4,122,0.188161
47c9bd16e54b6ac0ec229dbf4fdf10b2,3P1vSUbet40-Scene-1027.mp4,112,0.248170
91cb126e414fed0ab17ecfebcf6b1fef,3U065Ox-1uA-Scene-006.mp4,84,0.178030
86e202a3ce6f9987c73ed5f67c4ab5b0,3EB6XN8KrzI-Scene-008.mp4,126,0.178883
ca1ab3d61dda0399d248d2800682c3ab,3gZZFVx-9-M-Scene-310.mp4,96,0.179696
ede3c2db58d2043955ddd02bba0aceba,3N5aKGuJpFU-Scene-060.mp4,123,0.398064
0643d7005dc23f50c17698dc3b6da0dd,3kf1gQNnb-8-Scene-049.mp4,123,0.167472
c77a71b5639e9bd157aee324d9bc4814,3P1vSUbet40-Scene-0557.mp4,127,0.162537
84137b43c89f50a830764f4994053b56,3ITw3DpGM5k-Scene-193.mp4,92,0.233470
a5d74f0c21ae777a6939b4e98bfe5c07,3l84m5pRmyk-Scene-037.mp4,130,0.169486
01d6dfc3427350e16677c0ac00ed4ca8,3mdAeLvlUxw-Scene-238.mp4,127,0.121627
7a71a04979731cb215967986f91f07aa,3d5Bf4VRhHE-Scene-110.mp4,123,0.139747
6818c4d9b259c7144f0e87f0f62e94b5,3F2rz23IKUk-Scene-056.mp4,112,0.145726
86eaea9f5c3ee5d514c672f47bd11fac,3Z229_lKLpk-Scene-014.mp4,124,0.191984
91725f62f22ac37936c4b09133e783e6,3P1vSUbet40-Scene-0607.mp4,130,0.247642
ba5ef281dc8c492848f4ebb2cfe3bc27,3EB6XN8KrzI-Scene-083.mp4,104,0.160118
feb22e68e9c2d68401c66f484c82df3e,3q3CZaZLMiY-Scene-757.mp4,106,0.162839
f9b9fe677a805821fb8065562da85653,3P1vSUbet40-Scene-0832.mp4,115,0.143973
bce72841052eb8febd7512aa276c109a,3EB6XN8KrzI-Scene-168.mp4,125,0.239192
d05518fedd71c3f0c125d9a60fb44943,3Wcw7UNaLks-Scene-230.mp4,122,0.191998
4c6dd95006033099513fea5fbcd57d71,3Z229_lKLpk-Scene-111.mp4,113,0.304664
aa200e6b59222ceab3e4b13d1e76f219,3P1vSUbet40-Scene-0063.mp4,89,0.157818
4c0d1ff477a0f71878d86f71a4753d72,3_ZfZs-JPIg-Scene-373.mp4,104,0.230058
5f1e2a789aa74a3c219f9c268634657b,3utNTc4QUxQ-Scene-016.mp4,144,0.176932
97bbb9bc988fb664fbf7cf1f06e7ea3e,3E6ctN22V7k-Scene-111.mp4,94,0.172964
09597acb80b8262345888fd403f51f47,3kf1gQNnb-8-Scene-128.mp4,115,0.241058
86b9c89b87db7883694dc3afe048ef62,3q3CZaZLMiY-Scene-449.mp4,88,0.278133
75815a723734e42f9b2a61ccf2ceebd9,3ohEGTdRLHY-Scene-038.mp4,107,0.208102
e51b64f65f2aea8568d34ff132d60b31,3iUTkJy84EY-Scene-094.mp4,124,0.244334
e8a0ffa540ba984686f83ccc5687bdee,3mdAeLvlUxw-Scene-065.mp4,107,0.230155
8b94a0a1ac7df091295b945723ce8212,3sJ5OX75erw-Scene-011.mp4,129,0.095894
f68a759fae91234077cabcc34bf7a7b2,3gZZFVx-9-M-Scene-001.mp4,119,0.151532
a2dcc88282de06d67164447999277cbf,3ITw3DpGM5k-Scene-355.mp4,116,0.234725
2ca26f6565b78ae5340219488067f464,3P1vSUbet40-Scene-0085.mp4,133,0.169705
d6c8802aec7301b0b0b6a5a02decbe19,3gJ0RZB6Df8-Scene-003.mp4,125,0.182505
08c1359c81fde0062818282de5152adf,3Wcw7UNaLks-Scene-005.mp4,114,0.084051
8841b26e6af7e0dc3379501f3d8db101,3gZZFVx-9-M-Scene-247.mp4,126,0.343793
cc6a769eca8327502d4a91f529c27da3,3W9FSgrmAFI-Scene-001.mp4,117,0.261279
c3b48c7cafcc1fb288fce595ff77e88d,3ITw3DpGM5k-Scene-028.mp4,123,0.178989
e373ef0a6438dadb7f5ee835102c4005,3mdAeLvlUxw-Scene-122.mp4,110,0.162492
08cc5cb0890ddad51d908fd8b7957117,3Z229_lKLpk-Scene-113.mp4,94,0.336282
1cfa11a7bfc119fc7ea278ff1ee59568,3P1vSUbet40-Scene-1055.mp4,119,0.284106
ddbf79011cdc4587c943fdd4fc2bbc4c,3iUTkJy84EY-Scene-089.mp4,119,0.206206
94fa0cf0a2dac207234ab6d358a47129,3q3CZaZLMiY-Scene-706.mp4,121,0.215650
2f38c92f6fcdbfc25eadb55ce325b675,3QD9oO6sRns-Scene-083.mp4,101,0.136597
a12ea554e034fa5c790d579664db40ee,3jGOgCF9gjE-Scene-065.mp4,127,0.102089
3edc685ab03a7d83ac8b63202dd71650,3q3CZaZLMiY-Scene-475.mp4,122,0.118629
5adf5db91cceba183f13bb37971b6fe3,3P1vSUbet40-Scene-0446.mp4,116,0.246871
727c631d9902ba8bab4a99726fa2d6b4,3jaAcpqJEbg-Scene-004.mp4,112,0.036537
49a7ccef5e2d0bcf0bafae8b92387271,3mdAeLvlUxw-Scene-199.mp4,110,0.146090
9e09074e4265f515a8cdd4c2413a5b7e,3qr2hGZ_rRg-Scene-149.mp4,106,0.215088
7254f557f1164351d863cfad7a6d47c2,3d5Bf4VRhHE-Scene-097.mp4,97,0.203561
75b8de06882bca76577685ff83b6983d,3qr2hGZ_rRg-Scene-117.mp4,109,0.281411
60a936d415bd6d2a2159561d1d8a6e9d,3gZZFVx-9-M-Scene-125.mp4,127,0.199723
9259777ea55ee4a6bd396252edbe0aff,3P1vSUbet40-Scene-0054.mp4,117,0.326960
57e8128dbd4e11297930773a628ad885,3mdAeLvlUxw-Scene-066.mp4,121,0.080539
1c49a0b976cda7f9da5ef7ae6188b5ed,3_ldSlCUBFY-Scene-115.mp4,133,0.275649
a3ac82e1770ec5904f68d59613f0ad5e,3P1vSUbet40-Scene-0205.mp4,117,0.317946
062addf602b4fde0102f716c31e46162,3Wcw7UNaLks-Scene-117.mp4,115,0.220391
ff510e31c12d5052b96165a31e3ac5e0,3rHRnfTOnJQ-Scene-012.mp4,131,0.234278
110458f63d8bef857cacc32a81801441,3QD9oO6sRns-Scene-044.mp4,111,0.221086
79ceac8a48cdd649dfc7dd118d7406af,3Kxl1O310k8-Scene-029.mp4,123,0.070481
4dc30ee3c0ae530fdf446c7c6028b7c7,3Smz5pevbI4-Scene-063.mp4,123,0.204768
dfa7dc9cb1bbe0b89583ad7a7e5194ed,3fKU7ugHcIQ-Scene-077.mp4,100,0.137644
170e09efc13dee1fba33c5859342bd09,3q3CZaZLMiY-Scene-745.mp4,98,0.286208
dff06d2220063db94d494be31195aeb5,3q3CZaZLMiY-Scene-068.mp4,115,0.138486
0ceec8cf4938f66bba63f49dbc32b4b9,3sJ5OX75erw-Scene-003.mp4,114,0.139163
09eed6dc10ae397e5e41ff3eb6b06542,3F2rz23IKUk-Scene-073.mp4,113,0.216282
453ac2e5f6d4167a21b56dd7ef18ce32,3_ZfZs-JPIg-Scene-046.mp4,105,0.192245
06980133e9d36dd8831e73ab60355f52,3P1vSUbet40-Scene-0101.mp4,119,0.251814
d688d09b304a9f58041f78651d1d818c,3P1vSUbet40-Scene-1066.mp4,127,0.202446
35018407670ad21f88c0a112c37d9ca6,3HgCF6yVXko-Scene-001.mp4,123,0.154346
53398bfadb70f1b37f104f6f73aec195,3kIRn6ImIRc-Scene-082.mp4,103,0.076796
2c3930db697de57a59e10ddf8b15af34,3iUTkJy84EY-Scene-277.mp4,115,0.334396
a4b9d0136306feca065d41f5d3c733f8,3mmDnftP1M8-Scene-074.mp4,115,0.243626
e55ec7d9c3f69b73af09ee8ccdb8dc41,3ITw3DpGM5k-Scene-245.mp4,121,0.340011
27ed2935fed03578aa0438a72b734125,3qr2hGZ_rRg-Scene-098.mp4,127,0.302291
c39e78b12c55e4ec92089037261de4ab,3fokLGPK15Q-Scene-022.mp4,129,0.200784
4bb1afc2ac4674fc6479914773c670a3,3EOkyr653jg-Scene-010.mp4,124,0.217274
eef21fb15a36142573344c22bbfa7e52,3fokLGPK15Q-Scene-081.mp4,129,0.157302
5977ec4c2f7408824c84d6561bc073c1,3ZrWCBdh7q8-Scene-042.mp4,113,0.119059
7fc8e09f225240df1c0328d5ff9c6145,3Wcw7UNaLks-Scene-095.mp4,102,0.107706
39fa81584b09fe27de269a98ab4b8d88,3fokLGPK15Q-Scene-032.mp4,110,0.207085
d19b1f841c571afa202b7b19e180669b,3mmDnftP1M8-Scene-086.mp4,124,0.207060
d21c1faba0037d096644ad297077d9d5,3rHRnfTOnJQ-Scene-004.mp4,107,0.159088
38fed26f006853578044e09d1f2274ca,3P1vSUbet40-Scene-0138.mp4,105,0.186773
6cb2bed8f7ee95e63458cac339e053de,3_ZfZs-JPIg-Scene-204.mp4,103,0.153023
c84671ddbf800d030273447a187d3bd5,3F2rz23IKUk-Scene-072.mp4,119,0.181312
084b7be23b9f7c448f1a85ecd4f9b58b,3ITw3DpGM5k-Scene-294.mp4,108,0.156153
6d1045a90adac337330349a0e3b292fa,3_n4Uj9iLyU-Scene-002.mp4,134,0.178461
81f933e75aec3cfad7854855decb3a22,3_ZfZs-JPIg-Scene-052.mp4,96,0.141656
893041179ab626121ab217e2682db09a,3mdAeLvlUxw-Scene-045.mp4,104,0.444521
f384050d23c0728c7cfd533936d1311e,3q3CZaZLMiY-Scene-419.mp4,123,0.241663
44c297cc86a66700bbba441a0e4d7540,3P1vSUbet40-Scene-0467.mp4,122,0.213541
19e0067d48de3c4444f346be3f2d7b8e,3q3CZaZLMiY-Scene-352.mp4,143,0.151112
cc7462d83483eb009bf6645a40bbd522,3Sq594WkayE-Scene-003.mp4,131,0.199863
ec855edba33221d7a37777a65225f70e,3T1bQ-ZAp1E-Scene-071.mp4,155,0.325721
d847b707952db936528368da33a5b3d9,3N5aKGuJpFU-Scene-099.mp4,109,0.374398
54d3677a9e02b765e4088f8a14151fcc,3gJ0RZB6Df8-Scene-015.mp4,110,0.220582
243bd33000f06af30114bd0350cfd036,3iUTkJy84EY-Scene-255.mp4,135,0.234859
69b2a2aa12014570700bde648abef269,3ITw3DpGM5k-Scene-333.mp4,135,0.197481
ea6c58c226431b349a42daf12e658c1c,3mdAeLvlUxw-Scene-217.mp4,130,0.232994
cf4da01b6652b3d66e34824ebf2b450f,3_ldSlCUBFY-Scene-022.mp4,121,0.132344
c459a9d1659ea7c27d11e8d6cc045565,3EO0YIxkle8-Scene-017.mp4,98,0.339165
0d35bd74f41c0cd834d9217f57660c64,3HgCF6yVXko-Scene-003.mp4,123,0.177704
7903abfb5f3b76f39f0337ebc9186a5f,3u3_6CI_QZQ-Scene-009.mp4,90,0.209260
b8998ec7396595e758080b85c62f7f07,3gJ0RZB6Df8-Scene-097.mp4,133,0.162987
e2cf6470ed80946243da181508ea4b5f,3q3CZaZLMiY-Scene-714.mp4,111,0.331408
80b8dc42dddbef105efe2edf1dd40e69,3kf1gQNnb-8-Scene-140.mp4,135,0.221459
1718fdcc8eb2b6c884f7071213662e98,3hLeTO8SC3U-Scene-007.mp4,132,0.183072
df05a11a88187b55f8245f790e14dcf8,3P1vSUbet40-Scene-0660.mp4,111,0.264507
7741959de8be27720f6eba823d40eec5,3fKU7ugHcIQ-Scene-060.mp4,110,0.122636
039a8576d117ef2bb89d26ededb5b038,3_U0zFmzyBM-Scene-052.mp4,137,0.163532
aa8399d4aeb5c97b1bf4e7d411848f65,3aGaSqbrfVA-Scene-008.mp4,151,0.214279
252f36c288d48295bfb33caba05a09d9,3_ldSlCUBFY-Scene-068.mp4,110,0.116449
96d938bc99f789c56a5259b97f8baacb,3ITw3DpGM5k-Scene-100.mp4,102,0.173829
7d8f14b1915e639d3ea67c8d44204901,3Kxl1O310k8-Scene-053.mp4,137,0.135103
db78f126e73af111322a1f490e146729,3ITw3DpGM5k-Scene-344.mp4,110,0.137709
a0659bf046fc86680713bf7bcefb841f,3q3CZaZLMiY-Scene-538.mp4,109,0.162682
f12f05dc25d0dd6c655322acd230dc3c,3N5aKGuJpFU-Scene-065.mp4,107,0.137821
351e35b0f2fbca465c565a126638faad,3P1vSUbet40-Scene-0529.mp4,147,0.340054
978f4ec3094418521215547f6b327a7c,3gZZFVx-9-M-Scene-184.mp4,91,0.113995
3c9ac823c942c68f0873dd13b91f1896,3iUTkJy84EY-Scene-032.mp4,117,0.190225
f9427a30521ef73381ebef4814fe7cfd,3Z229_lKLpk-Scene-137.mp4,142,0.200296
b4da95916a0a59819a0ea0e9d14fe409,3P1vSUbet40-Scene-0619.mp4,121,0.301308
dfaab54e826248cda3b318dc31608596,3qr2hGZ_rRg-Scene-075.mp4,80,0.288719
5e4d0ed2c919983d4281afb2f64502dc,3P1vSUbet40-Scene-0147.mp4,142,0.162870
d4e734b76808fe835f72847d477af20a,3ITw3DpGM5k-Scene-363.mp4,97,0.141702
ba361598aceb3233c8883a6bc7df09e7,3q3CZaZLMiY-Scene-342.mp4,172,0.120893
a837e69d88ca7201bb7cc78149d66669,3ITw3DpGM5k-Scene-347.mp4,117,0.187567
a20748aaab44a5d87447e6b81930b308,3q3CZaZLMiY-Scene-423.mp4,104,0.142099
97a158c9d11ee8b0be14f809fd450045,3gZZFVx-9-M-Scene-140.mp4,109,0.121128
f88d99951c36c956e4737f9a8ec11f87,3ITw3DpGM5k-Scene-307.mp4,95,0.070829
cc85e774c9441cd4f9016c51b75c02c1,3kf1gQNnb-8-Scene-053.mp4,114,0.181146
5db1ea9dd302ef8b8a7b07beb640cd95,3qr2hGZ_rRg-Scene-051.mp4,109,0.253603
708ab2b424a2ad40935215e16177e8bf,3_ZfZs-JPIg-Scene-329.mp4,130,0.156954
55b73d9a715b4548ea96c8bf472df966,3ITw3DpGM5k-Scene-217.mp4,121,0.155839
1e131f0af8e7404da3a93224209e2672,3jGOgCF9gjE-Scene-041.mp4,124,0.216070
60dc72648ba06990f4093ea21a65ccf4,3P1vSUbet40-Scene-0584.mp4,112,0.220404
